Season,Start,Away,AwayID,Home,HomeID,NeutralSite,Home1Q,Home2Q,Home3Q,Home4Q,HomeOT,HomeFinal,Vis1Q,Vis2Q,Vis3Q,Vis4Q,VisOT,VisFinal,Spread,WeekDate,Week
2015,2015-09-26 23:00:00,VAN,238,MISS,145,0,7.0,6.0,7.0,7.0,,27,3.0,0.0,10.0,3.0,,16,11,2015-09-26,4.0
2015,2015-09-26 23:00:00,SWA,2904,TEX,2639,0,14.0,28.0,7.0,7.0,,56,0.0,14.0,0.0,14.0,,28,28,2015-09-26,4.0
2015,2015-09-26 23:00:00,SHU,2529,DART,159,0,21.0,14.0,7.0,7.0,,49,0.0,0.0,7.0,0.0,,7,42,2015-09-26,4.0
2015,2015-09-26 23:00:00,MIS,2401,MCNS,2377,0,13.0,7.0,10.0,7.0,,37,0.0,0.0,0.0,0.0,,0,37,2015-09-26,4.0
2015,2015-09-26 23:00:00,TXSO,2640,JKST,2296,0,10.0,10.0,7.0,7.0,,34,7.0,10.0,7.0,6.0,,30,4,2015-09-26,4.0
2015,2015-09-26 23:00:00,HBU,2277,SHSU,2534,0,14.0,14.0,28.0,7.0,,63,7.0,7.0,0.0,0.0,,14,49,2015-09-26,4.0
2015,2015-09-26 23:00:00,SEOS,199,STN,200,0,7.0,0.0,0.0,0.0,,7,13.0,14.0,14.0,0.0,,41,-34,2015-09-26,4.0
2015,2015-09-26 23:00:00,SOU,2568,ARK,2033,0,7.0,17.0,13.0,7.0,,44,0.0,7.0,14.0,0.0,,21,23,2015-09-26,4.0
2015,2015-09-26 23:00:00,OBE,391,OHI,2980,0,27.0,14.0,7.0,7.0,,55,0.0,12.0,0.0,30.0,,42,13,2015-09-26,4.0
2015,2015-09-26 23:00:00,CHAT,236,PRE,2506,0,0.0,0.0,0.0,0.0,,0,7.0,7.0,0.0,7.0,,21,-21,2015-09-26,4.0
2015,2015-09-26 23:00:00,LIB,2335,SIU,79,0,3.0,17.0,7.0,7.0,,34,3.0,3.0,0.0,7.0,,13,21,2015-09-26,4.0
2015,2015-09-26 23:00:00,MOO,2817,SWM,2587,0,7.0,14.0,20.0,7.0,,48,6.0,3.0,0.0,0.0,,9,39,2015-09-26,4.0
2015,2015-09-26 23:00:00,MON,2818,ROW,2827,0,3.0,0.0,0.0,10.0,,13,0.0,0.0,7.0,0.0,,7,6,2015-09-26,4.0
2015,2015-09-26 23:00:00,UCA,2110,NWST,2466,0,0.0,7.0,7.0,7.0,,21,18.0,10.0,14.0,7.0,,49,-28,2015-09-26,4.0
2015,2015-09-26 23:00:00,ALST,2011,MVSU,2400,0,0.0,3.0,6.0,6.0,,15,14.0,3.0,7.0,21.0,,45,-30,2015-09-26,4.0
2015,2015-09-26 23:00:00,ARST,2032,TOL,2649,0,17.0,10.0,3.0,7.0,,37,0.0,7.0,0.0,0.0,,7,30,2015-09-26,4.0
2015,2015-09-26 23:00:00,JMU,256,SMU,2567,0,7.0,7.0,17.0,14.0,,45,10.0,7.0,17.0,14.0,,48,-3,2015-09-26,4.0
2015,2015-09-26 23:00:00,BRWN,225,HARV,108,0,16.0,21.0,16.0,0.0,,53,0.0,0.0,13.0,14.0,,27,26,2015-09-26,4.0
2015,2015-09-26 23:00:00,NCP,2882,NGR,2822,0,20.0,14.0,0.0,6.0,,40,0.0,0.0,7.0,10.0,,17,23,2015-09-26,4.0
2015,2015-09-26 23:00:00,MUS,332,CAP,424,0,7.0,7.0,6.0,14.0,,34,0.0,14.0,10.0,7.0,,31,3,2015-09-26,4.0
2015,2015-09-26 23:00:00,AKR,2006,ULL,309,0,0.0,7.0,0.0,7.0,,14,7.0,7.0,14.0,7.0,,35,-21,2015-09-26,4.0
2015,2015-09-26 23:00:00,KIN,247,DV,2808,0,7.0,7.0,6.0,6.0,,26,3.0,7.0,0.0,0.0,,10,16,2015-09-26,4.0
2015,2015-09-26 23:00:00,WEBB,2241,WOF,2747,0,6.0,7.0,0.0,3.0,,16,0.0,0.0,0.0,0.0,,0,16,2015-09-26,4.0
2015,2015-09-26 23:00:00,ARK,2028,HAR,2264,0,3.0,9.0,28.0,7.0,,47,0.0,0.0,14.0,7.0,,21,26,2015-09-26,4.0
2015,2015-09-26 23:00:00,TNTC,2635,MURR,93,0,7.0,7.0,9.0,6.0,,29,7.0,7.0,14.0,3.0,,31,-2,2015-09-26,4.0
2015,2015-09-26 23:00:00,NOR,128,MIC,2392,0,7.0,3.0,0.0,14.0,,24,0.0,7.0,13.0,3.0,,23,1,2015-09-26,4.0
2015,2015-09-26 23:00:00,IND,2292,HIL,2273,0,7.0,0.0,0.0,0.0,,7,3.0,14.0,21.0,0.0,,38,-31,2015-09-26,4.0
2015,2015-09-26 23:00:00,LEN,2331,LIM,2336,0,0.0,6.0,8.0,8.0,,22,8.0,21.0,17.0,0.0,,46,-24,2015-09-26,4.0
2015,2015-09-26 23:00:00,FIN,2224,ASH,308,0,3.0,23.0,7.0,7.0,,40,0.0,14.0,7.0,7.0,,28,12,2015-09-26,4.0
2015,2015-09-26 23:00:00,TA&M,245,ARK,8,1,7.0,0.0,7.0,7.0,0.0,21,0.0,10.0,3.0,8.0,7.0,28,-7,2015-09-26,4.0
2015,2015-09-26 23:05:00,UI,389,MNDU,134,0,7.0,11.0,0.0,10.0,,28,0.0,0.0,10.0,14.0,,24,4,2015-09-26,4.0
2015,2015-09-26 23:30:00,STON,2619,W&M,2729,0,7.0,7.0,0.0,7.0,,21,0.0,0.0,0.0,0.0,,0,21,2015-09-26,4.0
2015,2015-09-26 23:30:00,MSST,344,AUB,2,0,0.0,0.0,6.0,3.0,,9,7.0,7.0,3.0,0.0,,17,-8,2015-09-26,4.0
2015,2015-09-26 23:30:00,STJ,2601,S&T,2402,0,11.0,14.0,7.0,7.0,,39,7.0,7.0,13.0,0.0,,27,12,2015-09-26,4.0
2015,2015-09-26 23:30:00,MIZ,142,UK,96,0,0.0,7.0,7.0,7.0,,21,7.0,0.0,3.0,3.0,,13,8,2015-09-26,4.0
2015,2015-09-27 00:00:00,LYON,101161,SDA,613,0,27.0,21.0,3.0,0.0,,51,0.0,7.0,0.0,3.0,,10,41,2015-09-26,4.0
2015,2015-09-27 00:00:00,EAS,2201,TXA,2837,0,21.0,7.0,0.0,14.0,,42,14.0,10.0,7.0,0.0,,31,11,2015-09-26,4.0
2015,2015-09-27 00:00:00,TXST,326,HOU,248,0,14.0,28.0,10.0,7.0,,59,7.0,0.0,0.0,7.0,,14,45,2015-09-26,4.0
2015,2015-09-27 00:00:00,AZU,2049,DIX,3101,0,0.0,0.0,3.0,2.0,,5,0.0,14.0,7.0,13.0,,34,-29,2015-09-26,4.0
2015,2015-09-27 00:00:00,HAW,62,WIS,275,0,7.0,7.0,7.0,7.0,,28,0.0,0.0,0.0,0.0,,0,28,2015-09-26,4.0
2015,2015-09-27 00:00:00,NWO,2823,OUA,2888,0,21.0,7.0,17.0,10.0,,55,7.0,6.0,0.0,0.0,,13,42,2015-09-26,4.0
2015,2015-09-27 00:00:00,UCLA,26,ARIZ,12,0,7.0,7.0,9.0,7.0,,30,14.0,28.0,7.0,7.0,,56,-26,2015-09-26,4.0
2015,2015-09-27 00:00:00,BALL,2050,NW,77,0,0.0,7.0,17.0,0.0,,24,3.0,7.0,6.0,3.0,,19,5,2015-09-26,4.0
2015,2015-09-27 00:00:00,BRE,2913,SUU,253,0,7.0,20.0,14.0,14.0,,55,0.0,0.0,0.0,7.0,,7,48,2015-09-26,4.0
2015,2015-09-27 00:00:00,NCST,152,USA,6,0,7.0,3.0,3.0,0.0,,13,28.0,14.0,7.0,14.0,,63,-50,2015-09-26,4.0
2015,2015-09-27 00:00:00,IW,2916,UTEP,2638,0,7.0,3.0,7.0,10.0,,27,3.0,7.0,7.0,0.0,,17,10,2015-09-26,4.0
2015,2015-09-27 00:00:00,TAR,2627,MID,2395,0,7.0,21.0,21.0,14.0,,63,7.0,0.0,17.0,22.0,,46,17,2015-09-26,4.0
2015,2015-09-27 00:00:00,WES,2714,ADST,2001,0,0.0,13.0,15.0,14.0,10.0,52,21.0,21.0,0.0,0.0,9.0,51,1,2015-09-26,4.0
2015,2015-09-27 00:00:00,WES,2695,TXA,2658,0,0.0,7.0,6.0,9.0,,22,3.0,9.0,10.0,9.0,,31,-9,2015-09-26,4.0
2015,2015-09-27 00:00:00,WAL,3080,BUE,63,0,0.0,7.0,0.0,7.0,,14,7.0,0.0,0.0,3.0,,10,4,2015-09-26,4.0
2015,2015-09-27 00:00:00,LAC,2347,EAS,2194,0,13.0,7.0,0.0,24.0,,44,7.0,3.0,14.0,10.0,,34,10,2015-09-26,4.0
2015,2015-09-27 00:00:00,PIT,90,FHSU,2231,0,14.0,10.0,0.0,0.0,,24,14.0,0.0,3.0,14.0,,31,-7,2015-09-26,4.0
2015,2015-09-27 00:30:00,UTAH,254,ORE,2483,0,6.0,7.0,0.0,7.0,,20,6.0,21.0,28.0,7.0,,62,-42,2015-09-26,4.0
2015,2015-09-27 01:00:00,IDST,304,UNLV,2439,0,35.0,17.0,21.0,7.0,,80,0.0,8.0,0.0,0.0,,8,72,2015-09-26,4.0
2015,2015-09-27 01:00:00,GASO,290,IDHO,70,0,3.0,10.0,7.0,0.0,,20,10.0,6.0,14.0,14.0,,44,-24,2015-09-26,4.0
2015,2015-09-27 01:05:00,EWU,331,SAC,16,0,10.0,10.0,0.0,0.0,,20,7.0,0.0,21.0,0.0,,28,-8,2015-09-26,4.0
2015,2015-09-27 02:00:00,WHI,2721,CHA,411,0,0.0,0.0,7.0,0.0,,7,3.0,20.0,14.0,0.0,,37,-30,2015-09-26,4.0
2015,2015-09-27 02:00:00,PAC,205,OCC,2475,0,6.0,10.0,0.0,7.0,,23,0.0,14.0,13.0,14.0,,41,-18,2015-09-26,4.0
2015,2015-09-27 02:15:00,GFU,415,AZCR,108358,0,7.0,7.0,6.0,7.0,,27,14.0,21.0,3.0,7.0,,45,-18,2015-09-26,4.0
2015,2015-09-27 02:30:00,USC,30,ASU,9,0,0.0,0.0,7.0,7.0,,14,7.0,28.0,0.0,7.0,,42,-28,2015-09-26,4.0
2015,2015-09-27 02:30:00,FRES,278,SJSU,23,0,14.0,7.0,14.0,14.0,,49,0.0,10.0,13.0,0.0,,23,26,2015-09-26,4.0
2015,2015-10-01 23:00:00,LAM,2320,SELA,2545,0,13.0,0.0,10.0,7.0,,30,0.0,14.0,10.0,3.0,,27,3,2015-10-01,5.0
2015,2015-10-01 23:00:00,CON,2148,CHA,2128,0,13.0,16.0,0.0,0.0,,29,0.0,7.0,7.0,7.0,,21,8,2015-10-01,5.0
2015,2015-10-01 23:30:00,ALST,2011,TXSO,2640,0,14.0,3.0,6.0,0.0,,23,7.0,13.0,7.0,14.0,,41,-18,2015-10-01,5.0
2015,2015-10-01 23:30:00,MIAMI,2390,CIN,2132,0,14.0,13.0,0.0,7.0,,34,13.0,7.0,0.0,3.0,,23,11,2015-10-01,5.0
2015,2015-10-02 23:00:00,GTWN,46,HARV,108,0,10.0,21.0,14.0,0.0,,45,0.0,0.0,0.0,0.0,,0,45,2015-10-02,5.0
2015,2015-10-02 23:00:00,COLG,2142,COR,172,0,0.0,7.0,0.0,14.0,,21,7.0,14.0,7.0,0.0,,28,-7,2015-10-02,5.0
2015,2015-10-02 23:00:00,DV,2808,FDU,2221,0,7.0,0.0,0.0,7.0,,14,13.0,7.0,7.0,13.0,,40,-26,2015-10-02,5.0
2015,2015-10-02 23:00:00,BEN,2060,PAC,2487,0,7.0,0.0,6.0,0.0,,13,10.0,2.0,0.0,3.0,,15,-2,2015-10-02,5.0
2015,2015-10-02 23:00:00,CLMB,171,PRIN,163,0,10.0,0.0,0.0,0.0,,10,0.0,3.0,2.0,0.0,,5,5,2015-10-02,5.0
2015,2015-10-02 23:00:00,GRN,2256,FER,366,0,7.0,7.0,17.0,0.0,,31,12.0,0.0,0.0,8.0,,20,11,2015-10-02,5.0
2015,2015-10-02 23:00:00,MEM,235,USF,58,0,7.0,3.0,0.0,7.0,,17,0.0,7.0,10.0,7.0,,24,-7,2015-10-02,5.0
2015,2015-10-02 23:00:00,TEM,218,CHAR,2429,0,0.0,3.0,0.0,0.0,,3,3.0,7.0,20.0,7.0,,37,-34,2015-10-02,5.0
2015,2015-10-03 00:00:00,SUU,253,WEB,2692,0,0.0,0.0,0.0,0.0,,0,7.0,10.0,14.0,13.0,,44,-44,2015-10-03,5.0
2015,2015-10-03 00:00:00,WES,2848,DIX,3101,0,10.0,0.0,0.0,14.0,,24,0.0,14.0,7.0,21.0,,42,-18,2015-10-03,5.0
2015,2015-10-03 02:15:00,CONN,41,BYU,252,0,7.0,0.0,3.0,20.0,,30,0.0,7.0,3.0,3.0,,13,17,2015-10-03,5.0
2015,2015-10-03 15:00:00,ELI,2207,LVI,2940,0,0.0,0.0,0.0,6.0,,6,21.0,6.0,14.0,0.0,,41,-35,2015-10-03,5.0
2015,2015-10-03 16:00:00,HAR,2264,OUA,2888,0,3.0,7.0,7.0,9.0,,26,7.0,7.0,0.0,7.0,,21,5,2015-10-03,5.0
2015,2015-10-03 16:00:00,ASP,2038,STA,2830,0,0.0,13.0,0.0,6.0,,19,17.0,10.0,14.0,10.0,,51,-32,2015-10-03,5.0
2015,2015-10-03 16:00:00,UNI,237,SPR,81,0,7.0,7.0,3.0,3.0,,20,0.0,0.0,3.0,14.0,,17,3,2015-10-03,5.0
2015,2015-10-03 16:00:00,ARMY,349,PSU,213,0,7.0,3.0,10.0,0.0,,20,0.0,0.0,7.0,7.0,,14,6,2015-10-03,5.0
2015,2015-10-03 16:00:00,WVU,277,OKLA,201,0,7.0,17.0,10.0,10.0,,44,0.0,7.0,17.0,0.0,,24,20,2015-10-03,5.0
2015,2015-10-03 16:00:00,WES,223,LOC,209,0,9.0,0.0,0.0,0.0,,9,6.0,3.0,10.0,14.0,,33,-24,2015-10-03,5.0
2015,2015-10-03 16:00:00,UCF,2116,TULN,2655,0,7.0,17.0,14.0,7.0,,45,7.0,3.0,0.0,21.0,,31,14,2015-10-03,5.0
2015,2015-10-03 16:00:00,LIU,2089,AIC,2022,0,6.0,24.0,7.0,7.0,,44,0.0,7.0,10.0,0.0,,17,27,2015-10-03,5.0
2015,2015-10-03 16:00:00,COA,2557,MAI,274,0,0.0,14.0,0.0,0.0,,14,0.0,14.0,0.0,7.0,,21,-7,2015-10-03,5.0
2015,2015-10-03 16:00:00,FAI,2986,URB,2666,0,0.0,0.0,0.0,0.0,,0,3.0,0.0,0.0,3.0,,6,-6,2015-10-03,5.0
2015,2015-10-03 16:00:00,MINN,135,NW,77,0,3.0,7.0,10.0,7.0,,27,0.0,0.0,0.0,0.0,,0,27,2015-10-03,5.0
2015,2015-10-03 16:00:00,MAS,379,FRA,2967,0,6.0,7.0,13.0,0.0,,26,7.0,7.0,0.0,0.0,,14,12,2015-10-03,5.0
2015,2015-10-03 16:00:00,IOWA,2294,WIS,275,0,3.0,0.0,3.0,0.0,,6,0.0,10.0,0.0,0.0,,10,-4,2015-10-03,5.0
2015,2015-10-03 16:00:00,NCAT,2448,HAMP,2261,0,7.0,7.0,10.0,7.0,,31,10.0,21.0,0.0,14.0,,45,-14,2015-10-03,5.0
2015,2015-10-03 16:00:00,PUR,2509,MSU,127,0,14.0,7.0,0.0,3.0,,24,0.0,0.0,7.0,14.0,,21,3,2015-10-03,5.0
2015,2015-10-03 16:00:00,HOU,248,TLSA,202,0,10.0,0.0,7.0,7.0,,24,7.0,14.0,3.0,14.0,,38,-14,2015-10-03,5.0
2015,2015-10-03 16:00:00,CCSU,2115,DUQ,2184,0,14.0,0.0,10.0,3.0,,27,7.0,3.0,0.0,0.0,,10,17,2015-10-03,5.0
2015,2015-10-03 16:00:00,SC,2579,MIZ,142,0,7.0,10.0,7.0,0.0,,24,3.0,7.0,0.0,0.0,,10,14,2015-10-03,5.0
2015,2015-10-03 16:00:00,STON,2619,JMU,256,0,21.0,7.0,10.0,0.0,,38,7.0,0.0,0.0,13.0,,20,18,2015-10-03,5.0
2015,2015-10-03 16:00:00,RMU,2523,WAG,2681,0,3.0,3.0,0.0,0.0,,6,0.0,3.0,3.0,3.0,,9,-3,2015-10-03,5.0
2015,2015-10-03 16:00:00,KU,2305,ISU,66,0,3.0,14.0,14.0,7.0,,38,0.0,0.0,6.0,7.0,,13,25,2015-10-03,5.0
2015,2015-10-03 16:00:00,GLE,2249,NOT,587,0,0.0,3.0,14.0,13.0,,30,14.0,7.0,10.0,7.0,,38,-8,2015-10-03,5.0
2015,2015-10-03 16:00:00,MICH,130,MD,120,0,0.0,0.0,0.0,0.0,,0,0.0,6.0,15.0,7.0,,28,-28,2015-10-03,5.0
2015,2015-10-03 16:00:00,FIT,114,MAS,110,0,0.0,0.0,0.0,7.0,,7,6.0,14.0,16.0,0.0,,36,-29,2015-10-03,5.0
2015,2015-10-03 16:00:00,PITT,221,VT,259,0,0.0,7.0,3.0,3.0,,13,10.0,0.0,7.0,0.0,,17,-4,2015-10-03,5.0
2015,2015-10-03 16:00:00,SRU,215,GAN,367,0,8.0,6.0,0.0,0.0,,14,6.0,8.0,13.0,14.0,,41,-27,2015-10-03,5.0
2015,2015-10-03 16:00:00,MIT,109,END,452,0,0.0,14.0,3.0,14.0,,31,14.0,0.0,7.0,6.0,,27,4,2015-10-03,5.0
2015,2015-10-03 16:00:00,STJ,374,BUF,2085,0,9.0,14.0,7.0,0.0,,30,0.0,0.0,0.0,7.0,,7,23,2015-10-03,5.0
2015,2015-10-03 16:00:00,FER,2222,FIN,2224,0,14.0,14.0,3.0,8.0,,39,7.0,7.0,21.0,7.0,,42,-3,2015-10-03,5.0
2015,2015-10-03 16:00:00,TEX,251,TCU,2628,0,30.0,7.0,10.0,3.0,,50,0.0,0.0,0.0,7.0,,7,43,2015-10-03,5.0
2015,2015-10-03 16:00:00,BOW,2075,JOH,2304,0,0.0,21.0,0.0,0.0,,21,7.0,13.0,7.0,7.0,,34,-13,2015-10-03,5.0
2015,2015-10-03 16:30:00,LOU,97,NCST,152,0,0.0,7.0,6.0,0.0,,13,7.0,10.0,3.0,0.0,,20,-7,2015-10-03,5.0
2015,2015-10-03 16:30:00,LKE,437,ODM,2477,0,10.0,3.0,21.0,14.0,,48,6.0,7.0,0.0,13.0,,26,22,2015-10-03,5.0
2015,2015-10-03 16:30:00,YALE,43,LEH,2329,0,0.0,0.0,7.0,5.0,,12,10.0,3.0,8.0,6.0,,27,-15,2015-10-03,5.0
2015,2015-10-03 17:00:00,MORE,2413,JAC,294,0,7.0,17.0,6.0,0.0,,30,7.0,0.0,13.0,6.0,,26,4,2015-10-03,5.0
2015,2015-10-03 17:00:00,KIN,247,STU,471,0,0.0,3.0,0.0,10.0,,13,0.0,7.0,0.0,0.0,,7,6,2015-10-03,5.0
2015,2015-10-03 17:00:00,WES,2909,PLY,2972,0,0.0,0.0,0.0,13.0,7.0,20,7.0,6.0,0.0,0.0,6.0,19,1,2015-10-03,5.0
2015,2015-10-03 17:00:00,LIN,2339,FAY,2220,0,14.0,14.0,0.0,21.0,,49,0.0,3.0,14.0,0.0,,17,32,2015-10-03,5.0
2015,2015-10-03 17:00:00,ARK,2028,OB,319,0,7.0,21.0,15.0,13.0,,56,7.0,0.0,7.0,14.0,,28,28,2015-10-03,5.0
2015,2015-10-03 17:00:00,ITH,175,UTI,390,0,0.0,10.0,14.0,0.0,6.0,30,0.0,0.0,7.0,17.0,3.0,27,3,2015-10-03,5.0
2015,2015-10-03 17:00:00,VALP,2674,DAV,2166,0,7.0,7.0,7.0,14.0,,35,7.0,0.0,21.0,14.0,,42,-7,2015-10-03,5.0
2015,2015-10-03 17:00:00,WAS,2686,THO,2646,0,7.0,14.0,3.0,14.0,,38,10.0,3.0,7.0,0.0,,20,18,2015-10-03,5.0
2015,2015-10-03 17:00:00,BRY,2803,MONM,2405,0,14.0,0.0,3.0,14.0,,31,0.0,14.0,2.0,8.0,,24,7,2015-10-03,5.0
2015,2015-10-03 17:00:00,MOR,3110,ALF,365,0,10.0,3.0,14.0,7.0,,34,0.0,13.0,6.0,0.0,,19,15,2015-10-03,5.0
2015,2015-10-03 17:00:00,WID,2725,WIL,398,0,0.0,0.0,7.0,0.0,,7,3.0,7.0,3.0,14.0,,27,-20,2015-10-03,5.0
2015,2015-10-03 17:00:00,LYC,2354,LEB,388,0,14.0,7.0,0.0,14.0,6.0,41,14.0,6.0,0.0,15.0,3.0,38,3,2015-10-03,5.0
2015,2015-10-03 17:00:00,GAL,417,MOU,481,0,6.0,14.0,23.0,0.0,,43,0.0,0.0,0.0,12.0,,12,31,2015-10-03,5.0
2015,2015-10-03 17:00:00,SET,611,CAL,2858,0,3.0,0.0,21.0,14.0,,38,7.0,14.0,10.0,3.0,,34,4,2015-10-03,5.0
2015,2015-10-03 17:00:00,WOO,2748,WIT,2746,0,3.0,7.0,0.0,14.0,,24,0.0,0.0,0.0,0.0,,0,24,2015-10-03,5.0
2015,2015-10-03 17:00:00,CATH,2108,HAM,297,0,7.0,14.0,10.0,7.0,,38,14.0,0.0,0.0,7.0,,21,17,2015-10-03,5.0
2015,2015-10-03 17:00:00,DIC,2175,F&M,2234,0,0.0,0.0,0.0,7.0,,7,7.0,0.0,6.0,0.0,,13,-6,2015-10-03,5.0
2015,2015-10-03 17:00:00,WAL,2682,NAR,2886,0,3.0,7.0,3.0,3.0,,16,0.0,0.0,7.0,0.0,,7,9,2015-10-03,5.0
2015,2015-10-03 17:00:00,JOH,118,JUN,246,0,0.0,5.0,0.0,0.0,,5,17.0,14.0,0.0,10.0,,41,-36,2015-10-03,5.0
2015,2015-10-03 17:00:00,CUR,40,SAL,2776,0,0.0,6.0,6.0,19.0,,31,3.0,10.0,0.0,0.0,,13,18,2015-10-03,5.0
2015,2015-10-03 17:00:00,NSU,2450,HOW,47,0,0.0,2.0,10.0,0.0,,12,0.0,0.0,7.0,8.0,,15,-3,2015-10-03,5.0
2015,2015-10-03 17:00:00,KEA,2871,FRO,341,0,8.0,7.0,6.0,8.0,,29,9.0,0.0,6.0,0.0,,15,14,2015-10-03,5.0
2015,2015-10-03 17:00:00,DAY,2168,STET,56,0,7.0,0.0,0.0,7.0,,14,10.0,7.0,10.0,0.0,,27,-13,2015-10-03,5.0
2015,2015-10-03 17:00:00,SUS,216,MUH,2422,0,13.0,0.0,7.0,7.0,,27,7.0,7.0,7.0,3.0,,24,3,2015-10-03,5.0
2015,2015-10-03 17:00:00,MAC,273,MIN,2399,0,10.0,12.0,0.0,22.0,,44,3.0,14.0,13.0,13.0,,43,1,2015-10-03,5.0
2015,2015-10-03 17:00:00,SFU,2598,ETSU,2193,0,2.0,0.0,0.0,7.0,,9,17.0,21.0,6.0,14.0,,58,-49,2015-10-03,5.0
2015,2015-10-03 17:00:00,ROC,184,STL,2779,0,7.0,0.0,13.0,0.0,,20,0.0,0.0,0.0,0.0,,0,20,2015-10-03,5.0
2015,2015-10-03 17:00:00,COL,33,MID,2394,0,14.0,7.0,0.0,7.0,,28,0.0,2.0,0.0,7.0,,9,19,2015-10-03,5.0
2015,2015-10-03 17:00:00,DEP,83,KEN,352,0,3.0,0.0,6.0,7.0,,16,7.0,17.0,14.0,0.0,,38,-22,2015-10-03,5.0
2015,2015-10-03 17:00:00,NIC,2884,WES,2702,0,14.0,7.0,14.0,14.0,,49,0.0,0.0,6.0,0.0,,6,43,2015-10-03,5.0
2015,2015-10-03 17:00:00,DEN,2171,OHI,2980,0,3.0,0.0,0.0,6.0,,9,7.0,0.0,3.0,0.0,,10,-1,2015-10-03,5.0
2015,2015-10-03 17:00:00,UNI,2460,ILST,2287,0,7.0,14.0,0.0,0.0,,21,0.0,7.0,3.0,3.0,,13,8,2015-10-03,5.0
2015,2015-10-03 17:00:00,WIN,2851,CON,3066,0,0.0,0.0,7.0,0.0,,7,14.0,24.0,10.0,3.0,,51,-44,2015-10-03,5.0
2015,2015-10-03 17:00:00,WES,336,HAM,348,0,0.0,3.0,7.0,0.0,,10,0.0,3.0,6.0,6.0,,15,-5,2015-10-03,5.0
2015,2015-10-03 17:00:00,HAR,173,COR,2782,0,7.0,21.0,7.0,7.0,6.0,48,14.0,7.0,14.0,7.0,3.0,45,3,2015-10-03,5.0
2015,2015-10-03 17:00:00,WPI,2749,HOB,174,0,14.0,10.0,6.0,7.0,,37,0.0,0.0,0.0,7.0,,7,30,2015-10-03,5.0
2015,2015-10-03 17:00:00,MER,2771,NH,2441,0,0.0,7.0,3.0,0.0,,10,7.0,0.0,0.0,7.0,,14,-4,2015-10-03,5.0
2015,2015-10-03 17:00:00,URS,2667,MOR,323,0,7.0,10.0,0.0,14.0,,31,0.0,0.0,3.0,0.0,,3,28,2015-10-03,5.0
2015,2015-10-03 17:00:00,ALBY,399,HC,107,0,14.0,13.0,3.0,7.0,,37,0.0,0.0,0.0,0.0,,0,37,2015-10-03,5.0
2015,2015-10-03 17:00:00,WMN,433,CRO,509,0,7.0,7.0,8.0,7.0,,29,0.0,0.0,14.0,7.0,,21,8,2015-10-03,5.0
2015,2015-10-03 17:00:00,BOW,340,AMH,7,0,24.0,6.0,0.0,7.0,,37,0.0,6.0,0.0,0.0,,6,31,2015-10-03,5.0
2015,2015-10-03 17:00:00,THI,2644,STV,2614,0,28.0,27.0,10.0,0.0,,65,0.0,7.0,0.0,7.0,,14,51,2015-10-03,5.0
2015,2015-10-03 17:00:00,GUI,2258,UWL,2688,0,0.0,3.0,7.0,10.0,,20,0.0,3.0,0.0,14.0,,17,3,2015-10-03,5.0
2015,2015-10-03 17:00:00,MER,2383,REN,2528,0,3.0,7.0,7.0,10.0,,27,0.0,0.0,0.0,7.0,,7,20,2015-10-03,5.0
2015,2015-10-03 17:00:00,CAR,2102,WMN,2849,0,8.0,5.0,0.0,13.0,,26,3.0,6.0,7.0,0.0,,16,10,2015-10-03,5.0
2015,2015-10-03 17:00:00,CAS,293,HUS,2280,0,7.0,14.0,6.0,13.0,,40,0.0,7.0,0.0,0.0,,7,33,2015-10-03,5.0
2015,2015-10-03 17:00:00,VIR,2676,SHA,2551,0,0.0,7.0,3.0,3.0,,13,3.0,13.0,6.0,0.0,,22,-9,2015-10-03,5.0
2015,2015-10-03 17:00:00,WES,2699,WVW,455,0,7.0,7.0,7.0,10.0,,31,10.0,14.0,7.0,7.0,,38,-7,2015-10-03,5.0
2015,2015-10-03 17:00:00,GET,2248,MCD,2700,0,3.0,7.0,0.0,7.0,,17,10.0,7.0,14.0,14.0,,45,-28,2015-10-03,5.0
2015,2015-10-03 17:00:00,ALB,2015,MISC,2969,0,6.0,0.0,7.0,0.0,,13,3.0,21.0,0.0,17.0,,41,-28,2015-10-03,5.0
2015,2015-10-03 17:00:00,EMO,2213,RAN,2516,0,7.0,0.0,7.0,7.0,,21,7.0,7.0,7.0,10.0,,31,-10,2015-10-03,5.0
2015,2015-10-03 17:30:00,ON,427,JOH,2302,0,10.0,7.0,10.0,0.0,,27,0.0,7.0,13.0,10.0,,30,-3,2015-10-03,5.0
2015,2015-10-03 17:30:00,LIM,2336,WIN,351,0,0.0,14.0,3.0,0.0,,17,0.0,6.0,6.0,0.0,,12,5,2015-10-03,5.0
2015,2015-10-03 17:30:00,ROS,86,AND,2023,0,0.0,6.0,0.0,7.0,,13,39.0,21.0,0.0,21.0,,81,-68,2015-10-03,5.0
2015,2015-10-03 17:30:00,WIL,2731,TRI,2977,0,7.0,7.0,3.0,7.0,,24,0.0,0.0,0.0,0.0,,0,24,2015-10-03,5.0
2015,2015-10-03 17:30:00,WES,2843,BGW,18,0,7.0,16.0,3.0,8.0,,34,10.0,3.0,7.0,7.0,,27,7,2015-10-03,5.0
